repo_name,language,created_at,updated_at,stargazers_count,forks_count,open_issues_count,watchers_count,size
awesome-go,Go,2014-07-06T13:42:15Z,2026-02-08T08:28:34Z,164539,12954,175,164539,10844
ollama,Go,2023-06-26T19:39:32Z,2026-02-08T08:37:31Z,162103,14493,2455,162103,73401
go,Go,2014-08-19T04:33:40Z,2026-02-08T08:36:09Z,132336,18803,9801,132336,425614
kubernetes,Go,2014-06-06T22:56:04Z,2026-02-08T07:11:45Z,120348,42405,2604,120348,1441543
frp,Go,2015-12-21T15:24:59Z,2026-02-08T08:30:08Z,104297,14868,49,104297,31346
gin,Go,2014-06-16T23:57:25Z,2026-02-08T08:28:02Z,87924,8553,885,87924,10494
hugo,Go,2013-07-04T15:26:26Z,2026-02-08T07:26:12Z,86454,8187,282,86454,136038
syncthing,Go,2013-11-26T09:48:21Z,2026-02-08T04:47:06Z,79712,4922,402,79712,124312
fzf,Go,2013-10-23T16:04:23Z,2026-02-08T08:07:39Z,77622,2692,323,77622,7513
lazygit,Go,2018-05-19T00:53:06Z,2026-02-08T08:11:55Z,71894,2487,886,71894,151715
moby,Go,2013-01-18T18:10:57Z,2026-02-08T05:26:21Z,71456,18898,3786,71456,254296
caddy,Go,2015-01-13T19:45:03Z,2026-02-08T07:34:19Z,69699,4621,256,69699,20306
node,Go,2023-02-01T13:55:02Z,2026-02-07T17:48:37Z,68784,3255,92,68784,3096
act,Go,2019-01-02T19:53:43Z,2026-02-08T07:34:24Z,68626,1842,282,68626,10402
prometheus,Go,2012-11-24T11:14:12Z,2026-02-08T07:48:56Z,62597,10164,770,62597,274842
traefik,Go,2015-09-13T19:04:02Z,2026-02-08T08:12:21Z,61501,5803,741,61501,153751
minio,Go,2015-01-14T19:23:58Z,2026-02-08T08:15:36Z,60142,6957,79,60142,135984
mkcert,Go,2018-06-25T05:33:03Z,2026-02-08T05:12:03Z,57985,3047,165,57985,1799
memos,Go,2021-12-08T15:30:18Z,2026-02-08T08:18:46Z,56676,4081,61,56676,34657
pocketbase,Go,2022-07-05T06:06:21Z,2026-02-08T08:17:51Z,55950,3095,21,55950,125105
rclone,Go,2014-03-16T16:19:57Z,2026-02-08T07:50:34Z,55406,4889,1138,55406,218728
gitea,Go,2016-11-01T02:13:26Z,2026-02-08T08:25:35Z,53607,6376,2847,53607,324222
dive,Go,2018-05-13T15:44:01Z,2026-02-08T01:34:08Z,53287,1942,193,53287,6927
etcd,Go,2013-07-06T21:57:21Z,2026-02-08T08:13:38Z,51474,10317,200,51474,94401
go-ethereum,Go,2013-12-26T13:05:46Z,2026-02-08T08:15:51Z,50792,21775,382,50792,232454
lazydocker,Go,2019-05-18T08:53:50Z,2026-02-08T06:23:37Z,49564,1568,258,49564,28089
alist,Go,2020-12-23T17:40:29Z,2026-02-08T07:10:30Z,48968,7989,576,48968,6059
terraform,Go,2014-03-13T22:25:48Z,2026-02-08T07:52:07Z,47630,10203,1915,47630,348862
gogs,Go,2014-02-12T01:57:08Z,2026-02-08T05:58:11Z,47536,5078,960,47536,211808
v2ray-core,Go,2015-09-04T11:42:53Z,2026-02-08T05:08:02Z,46929,8892,9,46929,55142
nvm-windows,Go,2014-09-20T16:37:28Z,2026-02-08T01:37:43Z,44851,3723,96,44851,33310
build-web-application-with-golang,Go,2012-08-02T11:49:35Z,2026-02-08T07:09:47Z,44187,10547,135,44187,38293
cobra,Go,2013-09-03T20:40:26Z,2026-02-08T04:38:25Z,43099,3049,345,43099,1974
milvus,Go,2019-09-16T06:43:43Z,2026-02-08T08:35:43Z,42663,3816,995,42663,266858
LocalAI,Go,2023-03-18T22:58:02Z,2026-02-08T07:50:32Z,42662,3537,167,42662,44047
cli,Go,2019-10-03T15:24:53Z,2026-02-08T08:22:06Z,42378,7890,944,42378,74323
tidb,Go,2015-09-06T04:01:52Z,2026-02-08T05:35:28Z,39713,6111,5624,39713,598537
esbuild,Go,2016-06-14T16:08:50Z,2026-02-08T06:55:14Z,39686,1280,586,39686,20186
gorm,Go,2013-10-25T08:31:38Z,2026-02-08T07:55:11Z,39476,4132,517,39476,4777
photoprism,Go,2018-01-27T12:00:15Z,2026-02-08T05:48:32Z,39224,2206,447,39224,323355
bubbletea,Go,2020-01-10T21:04:03Z,2026-02-08T08:23:51Z,39160,1087,153,39160,6051
fiber,Go,2020-01-16T03:59:20Z,2026-02-08T01:32:38Z,39142,1952,47,39142,33266
Fabric,Go,2024-01-03T23:18:31Z,2026-02-08T08:33:21Z,38912,3888,27,38912,138763
istio,Go,2016-11-18T23:57:21Z,2026-02-08T07:10:38Z,37913,8237,489,37913,290424
compose,Go,2013-12-09T11:40:58Z,2026-02-07T19:38:15Z,36953,5717,52,36953,27511
the-way-to-go_ZH_CN,Go,2013-03-24T17:18:38Z,2026-02-08T06:25:32Z,35175,8578,47,35175,12602
headscale,Go,2020-06-21T09:21:05Z,2026-02-08T08:31:28Z,34992,1880,107,34992,23673
vault,Go,2015-02-25T00:15:59Z,2026-02-08T05:36:23Z,34988,4591,1442,34988,345837
Xray-core,Go,2020-11-09T11:23:10Z,2026-02-08T08:31:09Z,34869,4938,40,34869,29186
croc,Go,2017-10-17T15:20:18Z,2026-02-08T08:21:02Z,34092,1343,5,34092,25185
nps,Go,2018-11-04T13:22:51Z,2026-02-07T20:36:15Z,33906,6077,526,33906,9168
harness,Go,2014-02-07T07:54:44Z,2026-02-08T01:15:35Z,33860,2889,83,33860,57874
LeetCode-Go,Go,2017-07-18T00:06:14Z,2026-02-08T06:06:25Z,33800,5765,23,33800,19315
filebrowser,Go,2015-09-11T21:21:58Z,2026-02-08T07:43:33Z,33356,3688,34,33356,23364
1Panel,Go,2022-07-19T15:44:52Z,2026-02-08T06:41:06Z,33258,2947,401,33258,92990
v2ray-core,Go,2019-04-15T10:05:54Z,2026-02-08T07:58:35Z,33184,4981,38,33184,69045
CasaOS,Go,2021-09-26T02:33:09Z,2026-02-08T08:28:57Z,33134,1855,785,33134,182856
k9s,Go,2019-01-25T18:46:02Z,2026-02-08T08:08:20Z,32716,2076,262,32716,67321
wails,Go,2018-12-15T23:14:06Z,2026-02-08T08:24:31Z,32622,1582,297,32622,386273
go-zero,Go,2020-08-07T15:37:57Z,2026-02-08T03:25:37Z,32595,4273,297,32595,32683
AdGuardHome,Go,2016-07-06T10:31:47Z,2026-02-08T08:13:03Z,32461,2240,1268,32461,26375
beego,Go,2012-02-29T02:32:08Z,2026-02-08T01:28:31Z,32415,5622,12,32415,12104
echo,Go,2015-03-01T17:43:01Z,2026-02-08T05:40:43Z,32136,2312,93,32136,6781
restic,Go,2014-04-27T14:07:58Z,2026-02-08T07:18:34Z,32135,1711,516,32135,69339
k3s,Go,2018-05-31T01:37:46Z,2026-02-08T08:12:26Z,32123,2591,143,32123,589029
cockroach,Go,2014-02-06T00:18:47Z,2026-02-08T05:42:40Z,31823,4076,7933,31823,3490965
glance,Go,2024-04-27T18:55:38Z,2026-02-08T08:10:48Z,31760,1193,281,31760,20378
trivy,Go,2019-04-11T01:01:07Z,2026-02-08T08:40:16Z,31724,2930,216,31724,931727
minikube,Go,2016-04-15T22:38:35Z,2026-02-08T08:13:57Z,31463,5171,633,31463,290151
lux,Go,2018-02-24T11:29:03Z,2026-02-08T03:08:38Z,30894,3237,531,30894,2566
podman,Go,2017-11-01T15:01:27Z,2026-02-08T07:59:06Z,30614,2971,1060,30614,171853
sing-box,Go,2022-06-30T13:27:22Z,2026-02-08T07:54:13Z,30400,3569,200,30400,16486
seaweedfs,Go,2014-07-14T16:41:37Z,2026-02-08T07:58:30Z,30004,2693,690,30004,161760
viper,Go,2014-04-02T14:33:33Z,2026-02-08T04:55:29Z,29961,2095,119,29961,1625
k6,Go,2016-03-21T15:30:24Z,2026-02-08T06:38:41Z,29866,1496,771,29866,70402
consul,Go,2013-11-04T22:15:27Z,2026-02-08T08:36:29Z,29725,4560,1347,29725,482965
helm,Go,2015-10-06T01:07:32Z,2026-02-08T08:00:13Z,29391,7476,401,29391,26755
ntfy,Go,2021-10-23T19:25:32Z,2026-02-08T07:07:11Z,28630,1173,312,28630,40530
tailscale,Go,2020-01-31T22:00:03Z,2026-02-08T08:30:07Z,28051,2274,4172,28051,73675
fyne,Go,2018-02-04T22:07:16Z,2026-02-07T18:06:08Z,27900,1505,747,27900,115223
micro,Go,2016-03-11T02:06:28Z,2026-02-08T04:50:21Z,27889,1281,992,27889,13899
opentofu,Go,2023-08-16T20:01:36Z,2026-02-08T08:10:17Z,27777,1154,343,27777,285497
kit,Go,2015-02-03T00:01:19Z,2026-02-07T07:39:01Z,27618,2451,56,27618,7390
loki,Go,2018-04-16T09:22:48Z,2026-02-08T08:06:46Z,27563,3921,2232,27563,463801
harbor,Go,2016-01-28T21:10:28Z,2026-02-07T16:59:05Z,27532,5096,763,27532,240686
go-patterns,Go,2015-12-14T22:05:06Z,2026-02-08T07:05:24Z,27331,2318,65,27331,927
nuclei,Go,2020-04-03T18:47:11Z,2026-02-08T07:10:02Z,26923,3110,225,26923,42308
cloudreve,Go,2018-02-04T04:56:38Z,2026-02-08T06:42:54Z,26855,3797,219,26855,9531
colima,Go,2021-09-04T09:52:22Z,2026-02-08T08:12:06Z,26733,522,375,26733,3242
github-mcp-server,Go,2025-03-04T16:42:04Z,2026-02-08T08:37:37Z,26725,3544,249,26725,51364
authelia,Go,2016-12-07T00:56:57Z,2026-02-08T08:37:01Z,26669,1336,106,26669,70510
Wox,Go,2013-12-19T15:49:32Z,2026-02-08T08:31:58Z,26563,2413,9,26563,220582
faas,Go,2016-12-22T12:51:39Z,2026-02-06T01:43:48Z,26072,1974,31,26072,30769
nsq,Go,2012-05-12T14:37:08Z,2026-02-08T05:45:36Z,25925,2912,73,25925,14304
docker_practice,Go,2014-09-05T04:06:39Z,2026-02-08T07:47:21Z,25824,5783,0,25824,12341
testify,Go,2012-10-16T16:43:17Z,2026-02-08T06:38:56Z,25755,1692,374,25755,1891
logrus,Go,2013-10-16T19:08:55Z,2026-02-07T12:46:56Z,25690,2278,70,25690,1041
iris,Go,2016-01-30T04:36:48Z,2026-02-08T05:09:56Z,25626,2460,143,25626,18454
dapr,Go,2019-06-19T00:49:06Z,2026-02-07T16:51:42Z,25480,2033,407,25480,135416
kratos,Go,2019-01-10T10:42:31Z,2026-02-08T05:28:23Z,25422,4152,82,25422,9510
rancher,Go,2014-11-07T20:49:31Z,2026-02-08T05:12:00Z,25340,3170,3227,25340,172370
colly,Go,2017-09-29T14:08:49Z,2026-02-08T04:51:00Z,25064,1836,190,25064,8664
asdf,Go,2014-11-29T04:41:43Z,2026-02-08T04:41:03Z,25044,917,176,25044,4247
vegeta,Go,2013-08-13T11:45:21Z,2026-02-08T01:26:17Z,24894,1414,110,24894,2084
gitleaks,Go,2018-01-27T18:19:31Z,2026-02-08T07:11:54Z,24815,1906,344,24815,6356
pulumi,Go,2016-10-31T21:02:47Z,2026-02-08T08:00:46Z,24670,1314,2484,24670,259935
CloudflareSpeedTest,Go,2020-08-30T14:24:52Z,2026-02-08T07:38:38Z,24602,4794,23,24602,455
delve,Go,2014-05-20T19:24:43Z,2026-02-08T05:10:20Z,24584,2198,113,24584,33999
watchtower,Go,2015-07-13T21:21:53Z,2026-02-08T08:26:16Z,24515,1126,220,24515,17991
websocket,Go,2013-10-16T16:41:46Z,2026-02-08T04:20:38Z,24496,3583,68,24496,436
trufflehog,Go,2016-12-31T05:08:12Z,2026-02-08T03:51:12Z,24478,2217,361,24478,46175
ngrok,Go,2013-03-20T09:37:43Z,2026-02-08T05:45:41Z,24476,4288,0,24476,673
gin-vue-admin,Go,2019-09-01T13:22:35Z,2026-02-07T05:07:35Z,24298,7012,38,24298,16901
zap,Go,2016-02-18T19:52:56Z,2026-02-08T03:32:59Z,24218,1504,170,24218,1984
typescript-go,Go,2024-09-19T20:25:12Z,2026-02-08T06:48:23Z,24031,818,299,24031,200680
cli,Go,2013-07-13T19:32:06Z,2026-02-08T06:39:23Z,23871,1756,73,23871,12166
cilium,Go,2015-12-16T12:33:31Z,2026-02-08T08:02:57Z,23642,3601,1006,23642,486771
learn-go-with-tests,Go,2018-03-02T11:41:14Z,2026-02-06T16:00:04Z,23488,2936,77,23488,9328
fasthttp,Go,2015-10-18T22:19:57Z,2026-02-08T05:42:16Z,23248,1816,106,23248,4027
d2,Go,2022-09-05T23:12:27Z,2026-02-08T07:32:14Z,23007,618,489,23007,245140
hub,Go,2009-12-05T22:15:25Z,2026-02-06T12:10:57Z,22942,2213,294,22942,7336
air,Go,2017-10-12T14:31:40Z,2026-02-08T05:50:05Z,22928,909,120,22928,33835
slim,Go,2015-09-09T17:39:11Z,2026-02-08T08:38:09Z,22865,816,203,22865,81923
grpc-go,Go,2014-12-08T18:59:34Z,2026-02-08T04:59:07Z,22776,4641,129,22776,43868
go-micro,Go,2015-01-13T23:30:18Z,2026-02-08T07:47:10Z,22701,2406,0,22701,15154
glow,Go,2019-11-04T23:34:55Z,2026-02-08T08:37:41Z,22666,563,157,22666,3020
gopeed,Go,2019-04-21T07:23:32Z,2026-02-08T08:11:33Z,22638,1559,241,22638,5411
gum,Go,2022-06-10T22:09:42Z,2026-02-08T08:38:52Z,22557,457,143,22557,1036
jaeger,Go,2016-04-15T18:49:02Z,2026-02-08T08:38:01Z,22431,2776,331,22431,36145
netbird,Go,2021-04-14T12:27:20Z,2026-02-08T08:03:06Z,22255,1085,1262,22255,79448
argo-cd,Go,2018-02-09T11:12:01Z,2026-02-08T07:59:21Z,21915,6798,4035,21915,151868
go-redis,Go,2012-07-25T13:01:39Z,2026-02-08T07:51:34Z,21905,2536,68,21905,28846
mux,Go,2012-10-02T21:32:24Z,2026-02-08T04:23:08Z,21793,1878,34,21793,543
chi,Go,2015-10-15T20:46:29Z,2026-02-08T06:38:11Z,21534,1071,94,21534,3732
dgraph,Go,2015-08-25T07:15:56Z,2026-02-08T05:51:32Z,21513,1584,49,21513,661711
oh-my-posh,Go,2019-03-13T11:13:31Z,2026-02-08T03:31:53Z,21453,2678,30,21453,37239
age,Go,2019-05-18T20:44:54Z,2026-02-08T07:33:20Z,21206,608,13,21206,1616
lo,Go,2022-03-02T12:48:45Z,2026-02-08T08:31:59Z,20932,933,210,20932,5266
sops,Go,2015-08-13T22:11:00Z,2026-02-08T05:30:00Z,20714,1009,411,20714,146347
vitess,Go,2013-06-27T21:20:28Z,2026-02-08T06:56:31Z,20678,2298,899,20678,473683
SafeLine,Go,2023-04-12T11:30:14Z,2026-02-08T06:31:01Z,20648,1332,70,20648,80063
OpenList,Go,2025-06-11T23:35:02Z,2026-02-08T08:26:58Z,20573,1729,199,20573,8005
excelize,Go,2016-08-29T12:32:12Z,2026-02-08T02:11:34Z,20277,1869,115,20277,8065
fx,Go,2018-01-25T17:29:43Z,2026-02-08T04:42:07Z,20250,474,11,20250,7182
containerd,Go,2015-11-13T00:27:43Z,2026-02-08T07:00:46Z,20210,3792,522,20210,129817
lima,Go,2021-05-14T07:30:56Z,2026-02-08T06:20:45Z,20167,808,425,20167,16122
advanced-go-programming-book,Go,2017-12-31T10:59:21Z,2026-02-05T09:07:51Z,20053,3233,61,20053,20591
learngo,Go,2018-10-15T11:12:00Z,2026-02-08T00:07:58Z,19859,2709,40,19859,3295
casbin,Go,2017-04-08T07:51:23Z,2026-02-07T21:11:23Z,19816,1721,65,19816,6578
teleport,Go,2015-03-02T19:36:00Z,2026-02-08T04:52:29Z,19804,1988,3108,19804,1339028
grpc-gateway,Go,2015-04-03T07:25:13Z,2026-02-07T08:07:13Z,19804,2369,155,19804,12702
microservices-demo,Go,2018-08-03T18:32:18Z,2026-02-08T04:27:51Z,19755,9461,51,19755,36595
hey,Go,2016-09-02T10:24:09Z,2026-02-08T06:16:36Z,19724,1283,182,19724,1086
dolt,Go,2019-07-24T17:46:25Z,2026-02-08T06:15:42Z,19719,619,501,19719,177440
validator,Go,2015-02-12T16:32:22Z,2026-02-08T07:53:23Z,19680,1403,311,19680,2192
crush,Go,2025-05-21T12:14:57Z,2026-02-08T08:15:26Z,19605,1207,335,19605,23033
kubectx,Go,2017-03-30T18:06:53Z,2026-02-07T23:48:47Z,19444,1355,75,19444,880
ingress-nginx,Go,2016-11-04T22:54:14Z,2026-02-08T06:20:50Z,19428,8523,351,19428,150717
gotty,Go,2015-08-16T09:48:33Z,2026-02-07T10:46:50Z,19394,1408,160,19394,6932
goreplay,Go,2013-05-30T09:29:07Z,2026-02-07T07:25:56Z,19243,83,341,19243,18139
beszel,Go,2024-07-07T21:36:28Z,2026-02-08T07:13:12Z,19226,628,216,19226,7797
navidrome,Go,2016-02-24T23:25:12Z,2026-02-08T08:14:04Z,19131,1363,196,19131,44302
GoBooks,Go,2015-05-05T10:45:36Z,2026-02-08T02:42:37Z,19112,2253,1,19112,11415
nats-server,Go,2012-10-29T16:12:24Z,2026-02-08T05:04:18Z,19108,1731,485,19108,54689
listmonk,Go,2019-06-26T05:08:39Z,2026-02-08T01:13:56Z,18979,1919,107,18979,47027
cadvisor,Go,2014-06-09T16:36:33Z,2026-02-07T20:00:13Z,18858,2454,76,18858,52969
bettercap,Go,2018-01-07T15:30:41Z,2026-02-08T00:03:30Z,18811,1621,45,18811,26492
hysteria,Go,2020-04-21T00:01:34Z,2026-02-08T05:50:58Z,18694,2007,216,18694,9999
vhs,Go,2022-07-19T14:28:36Z,2026-02-08T08:21:43Z,18563,366,135,18563,40253
golangci-lint,Go,2018-05-04T13:41:15Z,2026-02-08T08:21:31Z,18447,1547,118,18447,51842
temporal,Go,2019-10-16T22:15:35Z,2026-02-07T23:26:57Z,18194,1335,646,18194,127596
migrate,Go,2018-01-19T09:30:58Z,2026-02-08T07:50:27Z,18069,1545,449,18069,2153
xbar,Go,2013-11-13T21:00:12Z,2026-02-07T09:06:52Z,18004,649,185,18004,64884
chezmoi,Go,2018-11-12T16:45:43Z,2026-02-08T07:59:43Z,17906,605,41,17906,89459
mediamtx,Go,2019-12-28T20:08:43Z,2026-02-08T07:08:05Z,17853,2118,211,17853,7580
Go,Go,2016-08-20T16:32:12Z,2026-02-08T03:17:16Z,17805,2785,9,17805,2619
zincsearch,Go,2021-12-02T12:49:41Z,2026-02-08T05:12:18Z,17724,770,46,17724,11669
websocketd,Go,2013-02-14T14:52:55Z,2026-02-07T19:20:56Z,17701,1017,58,17701,1073
gvisor,Go,2018-04-26T21:28:49Z,2026-02-08T04:42:16Z,17679,1503,521,17679,101668
ctop,Go,2016-12-27T02:25:57Z,2026-02-08T06:46:29Z,17584,581,118,17584,3616
gost,Go,2015-03-20T09:45:08Z,2026-02-07T22:17:45Z,17567,2631,291,17567,22801
sqlx,Go,2013-01-28T19:40:00Z,2026-02-08T06:41:49Z,17493,1113,386,17493,877
gods,Go,2015-03-04T14:19:52Z,2026-02-08T03:52:13Z,17394,1823,69,17394,723
rqlite,Go,2014-08-23T04:31:18Z,2026-02-08T05:02:36Z,17291,763,82,17291,53303
waveterm,Go,2022-06-08T00:26:00Z,2026-02-08T08:38:31Z,17185,765,452,17185,74362
tinygo,Go,2018-06-07T16:39:19Z,2026-02-08T07:09:21Z,17143,1004,529,17143,12498
httprouter,Go,2013-12-05T15:10:55Z,2026-02-08T05:42:24Z,17115,1469,83,17115,265
livekit,Go,2020-09-30T06:49:46Z,2026-02-08T05:17:26Z,16962,1722,171,16962,14228
neko,Go,2020-03-14T20:46:07Z,2026-02-08T05:12:48Z,16946,1149,165,16946,91264
hydra,Go,2015-05-22T12:42:08Z,2026-02-08T00:03:42Z,16914,1612,116,16914,124509
ent,Go,2019-06-12T22:53:55Z,2026-02-08T05:12:02Z,16909,1005,618,16909,32985
kubo,Go,2014-06-26T08:14:34Z,2026-02-08T03:05:17Z,16902,3141,971,16902,58889
nebula,Go,2019-11-16T23:26:23Z,2026-02-07T22:31:08Z,16900,1105,117,16900,3473
sqlc,Go,2019-06-21T21:11:35Z,2026-02-08T04:31:49Z,16898,995,713,16898,22345
goproxy,Go,2017-09-11T11:10:28Z,2026-02-07T12:18:26Z,16855,3099,144,16855,3909
kubesphere,Go,2018-04-21T02:03:04Z,2026-02-07T09:31:45Z,16835,2738,338,16835,97886
7days-golang,Go,2019-08-10T16:57:19Z,2026-02-08T08:22:26Z,16781,2590,52,16781,1031
anubis,Go,2025-03-17T17:35:28Z,2026-02-08T07:16:39Z,16726,490,243,16726,14315
telegraf,Go,2015-04-01T16:28:44Z,2026-02-07T21:34:18Z,16685,5761,441,16685,80859
wtf,Go,2018-03-29T02:42:12Z,2026-02-08T06:04:07Z,16658,839,59,16658,51271
superfile,Go,2024-03-19T15:49:52Z,2026-02-08T07:46:33Z,16598,440,177,16598,92117
chaosmonkey,Go,2016-10-18T22:36:41Z,2026-02-07T21:51:01Z,16566,1268,33,16566,2042
fabric,Go,2016-08-25T16:05:27Z,2026-02-08T03:19:02Z,16560,9116,192,16560,154907
kops,Go,2016-06-27T22:01:15Z,2026-02-08T03:55:15Z,16552,4699,135,16552,470256
argo-workflows,Go,2017-08-21T18:50:44Z,2026-02-08T02:41:15Z,16440,3472,1372,16440,170858
VictoriaMetrics,Go,2018-09-30T09:58:01Z,2026-02-07T22:48:48Z,16256,1562,766,16256,324159
ddns-go,Go,2020-08-26T08:17:51Z,2026-02-08T03:38:17Z,16250,1802,23,16250,25095
nomad,Go,2015-06-01T10:21:00Z,2026-02-07T12:13:05Z,16168,2056,1650,16168,615494
webrtc,Go,2018-05-18T23:10:05Z,2026-02-08T06:57:06Z,16004,1819,94,16004,6598
gofr,Go,2023-10-24T10:14:48Z,2026-02-08T08:37:02Z,15968,1741,90,15968,18742
transfer.sh,Go,2014-10-09T07:01:40Z,2026-02-07T21:27:48Z,15790,1590,59,15790,35082
phoneinfoga,Go,2018-10-25T09:19:47Z,2026-02-08T07:44:52Z,15783,4774,64,15783,14181
kaniko,Go,2018-01-29T17:53:54Z,2026-02-06T10:24:18Z,15745,1528,760,15745,63214
MailHog,Go,2014-04-16T22:28:49Z,2026-02-08T03:48:28Z,15738,1152,254,15738,2979
skaffold,Go,2018-01-23T18:51:29Z,2026-02-07T22:41:33Z,15736,1694,866,15736,171216
open-im-server,Go,2021-05-26T09:26:32Z,2026-02-08T08:36:02Z,15660,2788,170,15660,35689
keploy,Go,2022-01-19T10:40:31Z,2026-02-08T08:01:44Z,15644,2075,514,15644,137388
packer,Go,2013-03-23T05:43:03Z,2026-02-07T21:32:35Z,15592,3327,319,15592,113725
chisel,Go,2015-02-25T11:42:50Z,2026-02-08T06:24:37Z,15558,1549,249,15558,3397
ffuf,Go,2018-11-08T09:25:49Z,2026-02-08T06:35:55Z,15549,1515,219,15549,741
goreleaser,Go,2016-12-21T17:13:39Z,2026-02-08T00:50:12Z,15549,1047,22,15549,25784
weaviate,Go,2016-03-30T15:03:17Z,2026-02-08T07:30:16Z,15545,1195,579,15545,1059604
katana,Go,2021-01-02T16:56:05Z,2026-02-08T06:56:04Z,15532,931,30,15532,2036
algorithm-pattern,Go,2020-06-13T15:29:21Z,2026-02-07T14:11:38Z,15488,2590,28,15488,4197
badger,Go,2017-01-26T05:09:49Z,2026-02-07T22:09:29Z,15457,1279,38,15457,58462
dashboard,Go,2015-10-15T23:09:14Z,2026-02-06T06:26:19Z,15445,4302,167,15445,184430
charts,Go,2015-11-24T17:05:28Z,2026-02-06T21:33:09Z,15445,16491,0,15445,291410
gjson,Go,2016-08-11T03:08:47Z,2026-02-07T09:23:17Z,15439,893,97,15439,517
mysql,Go,2012-12-09T20:33:55Z,2026-02-08T03:54:36Z,15419,2339,71,15419,1483
beads,Go,2025-10-12T03:09:46Z,2026-02-08T08:40:21Z,15418,906,189,15418,113378
dagger,Go,2019-11-20T01:31:51Z,2026-02-08T00:38:13Z,15402,845,835,15402,207480
answer,Go,2022-09-29T05:16:19Z,2026-02-08T07:20:43Z,15381,1285,96,15381,16192
res-downloader,Go,2023-09-01T08:03:47Z,2026-02-08T07:47:11Z,15099,1875,41,15099,28657
brook,Go,2017-03-18T03:00:28Z,2026-02-07T23:04:24Z,15089,2400,20,15089,38234
cayley,Go,2014-06-05T18:49:41Z,2026-02-07T13:36:53Z,15029,1247,92,15029,20450
kind,Go,2018-09-12T21:45:05Z,2026-02-06T13:08:16Z,14997,1710,224,14997,13670
plandex,Go,2023-10-24T22:11:43Z,2026-02-07T21:48:40Z,14969,1082,45,14969,56802
ultimate-go,Go,2018-04-28T04:11:24Z,2026-02-07T18:07:34Z,14947,1175,0,14947,1203
goquery,Go,2012-08-29T02:14:59Z,2026-02-07T16:01:23Z,14903,930,3,14903,624
yq,Go,2015-09-26T22:14:44Z,2026-02-08T08:22:23Z,14840,741,242,14840,11834
task,Go,2017-02-27T00:46:04Z,2026-02-08T06:31:09Z,14788,787,236,14788,20009
duf,Go,2020-09-20T21:22:38Z,2026-02-08T08:36:39Z,14735,452,70,14735,428
devpod,Go,2023-01-24T12:59:48Z,2026-02-08T02:47:47Z,14649,512,109,14649,72420
direnv,Go,2011-01-04T12:46:15Z,2026-02-07T22:28:14Z,14630,754,418,14630,3171
bolt,Go,2013-12-20T18:26:14Z,2026-02-06T20:54:13Z,14610,1548,84,14610,1326
server,Go,2018-01-15T20:25:27Z,2026-02-08T05:14:20Z,14600,805,80,14600,4465
evilginx2,Go,2018-07-10T09:59:52Z,2026-02-08T05:50:26Z,14580,2550,275,14580,7904
